id,Nama,Kabupaten,Rating,Total_Review,Mood_Review,Link,Kategori,mood_clean,feature_text,rating_norm,review_norm
245,Mr. Egg,Badung,4.5,972, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | bagel | cookies | driver | mcmuffin | burger sarapan | latte | hidangan meksiko | bun | telur turki | lama,https://www.google.com/maps/place/Mr.+Egg/data=!4m7!3m6!1s0x2dd23960e16fc647:0xae68fa5a6d5c943c!8m2!3d-8.6674405!4d115.1609877!16s%2Fg%2F11qsn9mmx8!19sChIJR8Zv4WA50i0RPJRcbVr6aK4?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket bagel cookies driver mcmuffin burger sarapan latte hidangan meksiko bun telur turki lama, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket bagel cookies driver mcmuffin burger sarapan latte hidangan meksiko bun telur turki lama work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.875,0.6574907205151633
246,Warung Bibie,Badung,4.5,36, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | harga | rawon | ibu | nasi goreng,https://www.google.com/maps/place/Warung+Bibie/data=!4m7!3m6!1s0x2dd24517ec7cf3b7:0xcee1dd1efab30498!8m2!3d-8.8027776!4d115.1736433!16s%2Fg%2F11s7d4hc44!19sChIJt_N87BdF0i0RmASz-h7d4c4?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga rawon ibu nasi goreng, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga rawon ibu nasi goreng work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly badung,0.875,0.31005878899383577
247,Warung Jembung Bali - The Hidden Diamond of Bali,Badung,4.8,864, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sawah | masakan indonesia | makanan lokal | nasi campur | bakmi goreng | soto ayam | sate | pisang goreng | ayam betutu | villa,https://www.google.com/maps/place/Warung+Jembung+Bali+-+The+Hidden+Diamond+of+Bali/data=!4m7!3m6!1s0x2dd24712aca4b823:0x7fe7e0c8a5eb01e3!8m2!3d-8.6745768!4d115.153729!16s%2Fg%2F11gc47g1_m!19sChIJI7ikrBJH0i0R4wHrpcjg538?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sawah masakan indonesia makanan lokal nasi campur bakmi goreng soto ayam sate pisang goreng ayam betutu villa, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sawah masakan indonesia makanan lokal nasi campur bakmi goreng soto ayam sate pisang goreng ayam betutu villa sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife badung,0.95,0.6449880811810511
248,Chifanfan Restaurant,Badung,4.4,75, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | harganya | dumpling | permata | panas | buncis goreng kering | merica sichuan,https://www.google.com/maps/place/Chifanfan+Restaurant/data=!4m7!3m6!1s0x2dd245983d71b80d:0x78f16b9ba0642219!8m2!3d-8.7974359!4d115.172261!16s%2Fg%2F11sh7bj7t6!19sChIJDbhxPZhF0i0RGSJkoJtr8Xg?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harganya dumpling permata panas buncis goreng kering merica sichuan, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harganya dumpling permata panas buncis goreng kering merica sichuan work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly badung,0.8500000000000001,0.3865504397392532
249,Sangsaka Restaurant,Badung,4.6,1329, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | service | menu degustasi | cocktail | fine dining | dumpling | gurita | fusion | amuse-bouche | merah putih | scylla serrata,https://www.google.com/maps/place/Sangsaka+Restaurant/data=!4m7!3m6!1s0x2dd2471419d41ed3:0xf43566509e40ad29!8m2!3d-8.6786187!4d115.1605023!16s%2Fg%2F11cmrx0yh3!19sChIJ0x7UGRRH0i0RKa1AnlBmNfQ?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service menu degustasi cocktail fine dining dumpling gurita fusion amuse-bouche merah putih scylla serrata, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service menu degustasi cocktail fine dining dumpling gurita fusion amuse-bouche merah putih scylla serrata work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8999999999999999,0.6907040626540117
250,Bambu,Badung,4.6,1521, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | service | dessert | fine dining | wine | appetizer | petang | kepiting soka | pork ribs | aturan berbusana | ayam serai,https://www.google.com/maps/place/Bambu/data=!4m7!3m6!1s0x2dd2471273627801:0x29893cdf056ad72c!8m2!3d-8.6801513!4d115.1531882!16s%2Fg%2F11btxjjy8d!19sChIJAXhicxJH0i0RLNdqBd88iSk?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service dessert fine dining wine appetizer petang kepiting soka pork ribs aturan berbusana ayam serai, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service dessert fine dining wine appetizer petang kepiting soka pork ribs aturan berbusana ayam serai work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8999999999999999,0.705033593536396
251,Boardwalk Restaurant Bali,Badung,4.7,3684, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sunset | kolam renang | samudra | kuta | resort | very.co.uk | adi | dewi | kelas memasak | dewik,https://www.google.com/maps/place/Boardwalk+Restaurant+Bali/data=!4m7!3m6!1s0x2dd2441f2bd0fd4b:0xa5a1f8ef35bc7fe0!8m2!3d-8.7270949!4d115.1677692!16s%2Fg%2F1pty610yx!19sChIJS_3QKx9E0i0R4H-8Ne_4oaU?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sunset kolam renang samudra kuta resort very.co.uk adi dewi kelas memasak dewik, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sunset kolam renang samudra kuta resort very.co.uk adi dewi kelas memasak dewik sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife badung,0.925,0.7989984871441316
252,JI Restaurant Bali,Badung,4.6,1600, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sunset | cocktail | samudra | teras | atap | the view | brunch | sangria | antik | dj,https://www.google.com/maps/place/JI+Restaurant+Bali/data=!4m7!3m6!1s0x2dd2478632a95559:0x2e566185a52e5744!8m2!3d-8.6586266!4d115.130492!16s%2Fg%2F11bzrg5fcy!19sChIJWVWpMoZH0i0RRFcupYVhVi4?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sunset cocktail samudra teras atap the view brunch sangria antik, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sunset cocktail samudra teras atap the view brunch sangria antik sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife badung,0.8999999999999999,0.7104109725249041
253,Ling-Ling's Bali,Badung,4.8,8800, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | hari selasa taco | mba | mac n cheese | bingo | juni | lumpia cheeseburger | cheese burger | taco daging sapi | gulungan ayam teriyaki | carpaccio tuna,https://www.google.com/maps/place/Ling-Ling%27s+Bali/data=!4m7!3m6!1s0x2dd2476ccc6c42cb:0x5c7724b56e61c4a1!8m2!3d-8.6741987!4d115.1573999!16s%2Fg%2F11b_2tryrd!19sChIJy0JszGxH0i0RocRhbrUkd1w?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket hari selasa taco mba mac n cheese bingo juni lumpia cheeseburger cheese burger taco daging sapi gulungan ayam teriyaki carpaccio tuna, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket hari selasa taco mba mac n cheese bingo juni lumpia cheeseburger cheese burger taco daging sapi gulungan ayam teriyaki carpaccio tuna work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.95,0.8915128078918878
254,Warong Legong,Gianyar,4.8,1752, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | service | hotel | nasi campur | sawah | kebaikan | vegan | cocktail | shuttle bus | pick up | bir jahe,https://www.google.com/maps/place/Warong+Legong/data=!4m7!3m6!1s0x2dd21453c1b3fc67:0x8ef8fcf999c8f3b8!8m2!3d-8.5946372!4d115.3358249!16s%2Fg%2F11bvv563cy!19sChIJZ_yzwVMU0i0RuPPImfn8-I4?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service hotel nasi campur sawah kebaikan vegan cocktail shuttle bus pick up bir jahe, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket service hotel nasi campur sawah kebaikan vegan cocktail shuttle bus pick up bir jahe sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife gianyar,0.95,0.7200492848018802
255,Ngaliir Resto,Gianyar,4.8,2618, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | playground | tuna | rahang | bumbu | gurami | makan bersama | pacar | live | plecing | ayam taliwang,https://www.google.com/maps/place/Ngaliir+Resto/data=!4m7!3m6!1s0x2dd217c0a8041f49:0xe3f35569e93d16d!8m2!3d-8.5423341!4d115.3145924!16s%2Fg%2F11w96tkbg7!19sChIJSR8EqMAX0i0RbdGTnlY1Pw4?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground tuna rahang bumbu gurami makan bersama pacar live plecing ayam taliwang, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground tuna rahang bumbu gurami makan bersama pacar live plecing ayam taliwang family friendly   work from cafe   vibrant nightlife family friendly   work from cafe   vibrant nightlife gianyar,0.95,0.7627111114372904
256,Masa Masa,Gianyar,4.8,683, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | kuliner | pantai | hidangan peranakan | pameran | laksa | antik | arsitektur | butik | kain | persawahan,https://www.google.com/maps/place/Masa+Masa/data=!4m7!3m6!1s0x2dd215d6c45d89f9:0x8d35064eaec2f128!8m2!3d-8.635653!4d115.290306!16s%2Fg%2F11rxj2c8yt!19sChIJ-YldxNYV0i0RKPHCrk4GNY0?authuser=0&hl=id&rclk=1,Sunset & View | Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket kuliner pantai hidangan peranakan pameran laksa antik arsitektur butik kain persawahan, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket kuliner pantai hidangan peranakan pameran laksa antik arsitektur butik kain persawahan sunset & view   family friendly   work from cafe   vibrant nightlife sunset & view   family friendly   work from cafe   vibrant nightlife gianyar,0.95,0.6200399268003915
257,NGERODOK RESTO,Gianyar,4.2,1054, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | ayam bakar | sambal | meja | pedas | pelayanan | pacar | pesan | es teh | masakannya | empuk,https://www.google.com/maps/place/NGERODOK+RESTO/data=!4m7!3m6!1s0x2dd2167cec78d163:0xedc8bb4db6aae0e3!8m2!3d-8.5527923!4d115.3268921!16s%2Fg%2F11ckt_6fcz!19sChIJY9F47HwW0i0R4-Cqtk27yO0?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket ayam bakar sambal meja pedas pelayanan pacar pesan es teh masakannya empuk, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket ayam bakar sambal meja pedas pelayanan pacar pesan es teh masakannya empuk work from cafe   vibrant nightlife work from cafe   vibrant nightlife gianyar,0.8,0.6660888825337076
258,Warung SIGGI (Sup Ikan Goreng Gianyar),Gianyar,4.4,410, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sambal | luas | pedas | sop ikan | plecing | kepala ikan | stadion dipta | mujair | patung | ikan laut,https://www.google.com/maps/place/Warung+SIGGI+%28Sup+Ikan+Goreng+Gianyar%29/data=!4m7!3m6!1s0x2dd217bacc7d2fef:0xc9ca96de2eae6e23!8m2!3d-8.5487699!4d115.3036701!16s%2Fg%2F11m0tf74dt!19sChIJ7y99zLoX0i0RI26uLt6Wysk?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sambal luas pedas sop ikan plecing kepala ikan stadion dipta mujair patung ikan laut, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sambal luas pedas sop ikan plecing kepala ikan stadion dipta mujair patung ikan laut family friendly   work from cafe   vibrant nightlife family friendly   work from cafe   vibrant nightlife gianyar,0.8500000000000001,0.5659119580498337
259,Sumampan Restaurant,Gianyar,4.9,1027, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sarapan | sawah | resort | kelas memasak | nasi goreng | kuliner | tari bali | adi | the view | putu,https://www.google.com/maps/place/Sumampan+Restaurant/data=!4m7!3m6!1s0x2dd2173937a47f67:0xd7474552572d2da5!8m2!3d-8.545283!4d115.2857476!16s%2Fg%2F11s9jk2_7w!19sChIJZ3-kNzkX0i0RpS0tV1JFR9c?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sarapan sawah resort kelas memasak nasi goreng kuliner tari bali adi the view putu, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sarapan sawah resort kelas memasak nasi goreng kuliner tari bali adi the view putu sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife gianyar,0.9750000000000001,0.6633338819371878
260,Sangam Bali - Asian Restaurant and Events,Gianyar,4.9,514, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | waterfall | lunch | luas | foto | laksa | ikan koi | masakan asia | estetik | kolam ikan | nasi goreng,https://www.google.com/maps/place/Sangam+Bali+-+Asian+Restaurant+and+Events/data=!4m7!3m6!1s0x2dd215cf54cfb0e9:0x6179bde9b9d2cb87!8m2!3d-8.5697051!4d115.2860733!16s%2Fg%2F11lcl5fbc1!19sChIJ6bDPVM8V0i0Rh8vSuem9eWE?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket waterfall lunch luas foto laksa ikan koi masakan asia estetik kolam ikan nasi goreng, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket waterfall lunch luas foto laksa ikan koi masakan asia estetik kolam ikan nasi goreng family friendly   work from cafe   vibrant nightlife family friendly   work from cafe   vibrant nightlife gianyar,0.9750000000000001,0.5898826913198907
261,Genius Café Gianyar,Gianyar,4.6,185, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | harga | taman | service | burger | atmosphere | villa | smoothie bowl | sehat | vegetarian | bahagia,https://www.google.com/maps/place/Genius+Caf%C3%A9+Gianyar/data=!4m7!3m6!1s0x2dd21436bbe302ef:0x23425b61f0a6922!8m2!3d-8.5762993!4d115.3381626!16s%2Fg%2F11g9dq02vm!19sChIJ7wLjuzYU0i0RImkKH7YlNAI?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga taman service burger atmosphere villa smoothie bowl sehat vegetarian bahagia, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga taman service burger atmosphere villa smoothie bowl sehat vegetarian bahagia work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly gianyar,0.8999999999999999,0.48165960895675286
262,Tembaga Restaurant,Gianyar,4.9,698, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | bambu | sunset | yoga | sumsum | arsitektur | panjang umur | kelestarian | organik | titin | rendang jamur,https://www.google.com/maps/place/Tembaga+Restaurant/data=!4m7!3m6!1s0x2dd23d9e8db04f37:0x4de19f062f728652!8m2!3d-8.5121689!4d115.2384912!16s%2Fg%2F11w3lq2jv6!19sChIJN0-wjZ490i0RUoZyLwaf4U0?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket bambu sunset yoga sumsum arsitektur panjang umur kelestarian organik titin rendang jamur, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket bambu sunset yoga sumsum arsitektur panjang umur kelestarian organik titin rendang jamur sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife gianyar,0.9750000000000001,0.6223451288009676
